id,regija,upravna_enota,obcina,kraj,povrsina,vrsta_hise,leto,adaptirana,zemljisce,cena
6136001,LJ-mesto,Lj. Šiška,Ljubljana,"TACEN, ODLIČNA LOKACIJA, VEČJA PARCELA",374.4,samostojna,1940,,8496.0,2000000.0
6086407,Dolenjska,Črnomelj,Črnomelj,"TALČJI VRH, LOKVE",183.0,samostojna,1952,,1405.0,38000.0
6368218,LJ-okolica,Grosuplje,Ivančna Gorica,"TEMENICA, ČAGOŠČE",140.0,samostojna,2008,,456.0,120000.0
6339051,LJ-okolica,Grosuplje,Ivančna Gorica,"TEMENICA, DEBELI HRIB",182.2,samostojna,1990,,783.0,84900.0
6339115,LJ-okolica,Grosuplje,Ivančna Gorica,"TEMENICA, DEBELI HRIB",182.2,samostojna,1990,,783.0,84900.0
6203748,LJ-okolica,Grosuplje,Ivančna Gorica,"TEMENICA, DVE PREOSTALI LOKACIJI NA VOLJO",242.0,samostojna,2016,2020,714.0,180000.0
6354035,Gorenjska,Kranj,Kranj,TENETIŠE,137.7,samostojna,2020,,435.0,240000.0
6226375,Gorenjska,Kranj,Kranj,"TENETIŠE, 42",106.0,samostojna,1962,,518.0,188000.0
6282137,Podravska,Maribor,Maribor,TEZNO,193.6,samostojna,1969,2005,369.0,165000.0
6368870,Podravska,Maribor,Maribor,TEZNO,210.0,samostojna,2000,,571.0,298000.0
6371124,Podravska,Maribor,Maribor,TEZNO,220.0,samostojna,1980,,575.0,298000.0
6368388,Podravska,Maribor,Maribor,TEZNO,234.0,samostojna,1936,2015,382.0,169000.0
6186323,Podravska,Maribor,Maribor,TEZNO,239.7,samostojna,1989,2016,533.0,390000.0
6366874,Podravska,Maribor,Maribor,TEZNO,386.8,samostojna,2000,2013,571.0,298000.0
6146454,Podravska,Maribor,Maribor,"TEZNO, LEDINA",96.64,samostojna,1945,1977,897.0,55000.0
6183549,Podravska,Ptuj,Gorišnica,TIBOLCI,500.0,samostojna,2007,,2210.0,495000.0
5791512,LJ-okolica,Litija,Litija,TIHABOJ,95.0,samostojna,1895,1990,800.0,35000.0
6262372,Podravska,Slovenska Bistrica,Slovenska Bistrica,TINJSKA GORA,94.0,samostojna,1994,,764.0,71000.0
6299435,LJ-okolica,Grosuplje,Dobrepolje,TISOVEC,100.0,samostojna,1900,2000,5766.0,85000.0
6368297,Pomurska,Murska Sobota,Tišina,TIŠINA,220.0,atrijska,2018,,986.0,193000.0
6311937,LJ-okolica,Grosuplje,Grosuplje,"TLAKE, ŠMARJE - SAP",108.0,dvojček,2019,,725.0,250000.0
6143992,S.Primorska,Tolmin,Tolmin,TOLMIN,160.0,samostojna,2020,,503.0,185000.0
6373022,S.Primorska,Tolmin,Tolmin,TOLMIN,193.0,samostojna,2020,,503.0,180000.0
6359964,S.Primorska,Tolmin,Tolmin,"TOLMIN, CENTER",131.0,dvostanovanjska,1900,,242.0,85000.0
6214866,S.Primorska,Tolmin,Tolmin,"TOLMIN, CENTER MESTA",134.0,vrstna,1990,,67.0,99000.0
6285278,Koroška,Ravne na Koroškem,Ravne na Koroškem,TOLSTI VRH P. RAV. NA K. - DEL,154.0,samostojna,1989,,7050.0,70000.0
6369271,Koroška,Dravograd,Dravograd,TOLSTI VRH PRI RAVNAH NA KOROŠKEM,231.0,samostojna,1974,2015,2250.0,140000.0
6055932,J. Primorska,Sežana,Komen,"TOMAČEVICA, KOMEN OKOLICA",196.0,samostojna,1950,,745.0,149000.0
6351788,LJ-mesto,Lj. Bežigrad,Ljubljana,TOMAČEVO,94.1,vrstna,1993,,83.0,199000.0
6368200,LJ-mesto,Lj. Bežigrad,Ljubljana,TOMAČEVO,103.4,vrstna,1996,2018,115.0,219500.0
6371704,LJ-mesto,Lj. Bežigrad,Ljubljana,TOMAČEVO,103.4,vrstna,1996,2019,115.0,219500.0
6343276,LJ-mesto,Lj. Bežigrad,Ljubljana,TOMAČEVO,143.0,samostojna,1890,,1172.0,269000.0
6270285,LJ-mesto,Lj. Bežigrad,Ljubljana,TOMAČEVO,168.0,samostojna,1976,2010,383.0,280000.0
6367526,LJ-mesto,Lj. Bežigrad,Ljubljana,TOMAČEVO,249.4,samostojna,2020,,409.0,289000.0
6330327,LJ-mesto,Lj. Bežigrad,Ljubljana,TOMAČEVO,480.0,hiša,1970,2004,1021.0,419000.0
6174083,LJ-mesto,Lj. Bežigrad,Ljubljana,TOMAČEVO,507.0,hiša,1978,,908.0,449000.0
5976466,J. Primorska,Sežana,Sežana,TOMAJ,151.0,vrstna,1900,2011,350.0,137000.0
6363429,J. Primorska,Sežana,Sežana,"TOMAJ, 72",273.82,samostojna,1900,,2895.0,184000.0
6174009,J. Primorska,Sežana,Sežana,"TOMAJ, SEŽANA OKOLICA",118.0,vrstna,2017,,74.0,95000.0
6299668,Koroška,Slovenj Gradec,Slovenj Gradec,TOMAŠKA VAS,479.0,hiša,1989,,1149.0,280000.0
6359739,Notranjska,Ilirska Bistrica,Ilirska Bistrica,TOMINJE,94.0,samostojna,1836,,433.0,45000.0
6292180,Notranjska,Ilirska Bistrica,Ilirska Bistrica,TOMINJE,220.0,samostojna,1967,,6188.0,135000.0
6356958,Notranjska,Ilirska Bistrica,Ilirska Bistrica,TOMINJE,220.0,samostojna,1976,,6188.0,135000.0
6360228,Notranjska,Ilirska Bistrica,Ilirska Bistrica,TOMINJE,220.8,samostojna,1976,,1469.0,135000.0
6366120,Notranjska,Ilirska Bistrica,Ilirska Bistrica,TOMINJE,227.0,samostojna,1976,,1469.0,135000.0
6363572,Notranjska,Ilirska Bistrica,Ilirska Bistrica,TOMINJE,227.3,samostojna,1976,,1469.0,135000.0
6372348,Notranjska,Ilirska Bistrica,Ilirska Bistrica,TOMINJE,228.0,samostojna,1976,2006,1469.0,135000.0
6292159,Notranjska,Ilirska Bistrica,Ilirska Bistrica,TOMINJE,234.0,samostojna,1836,1989,433.0,45000.0
6332973,Notranjska,Ilirska Bistrica,Ilirska Bistrica,TOMINJE,234.0,vrstna,1836,2006,433.0,45000.0
6363105,Notranjska,Ilirska Bistrica,Ilirska Bistrica,TOMINJE,234.0,samostojna,1836,2001,433.0,45000.0
6366125,Notranjska,Ilirska Bistrica,Ilirska Bistrica,TOMINJE,234.0,samostojna,1836,1989,433.0,45000.0
6358744,LJ-okolica,Lj. SZ del (Šiška),Medvode,TOPOL PRI MEDVODAH,175.0,samostojna,2009,2020,2014.0,350000.0
6284396,LJ-okolica,Lj. SZ del (Šiška),Medvode,TOPOL PRI MEDVODAH,259.9,samostojna,2011,,1140.0,1200000.0
6363099,Notranjska,Cerknica,Bloke,"TOPOL, BLOKE",134.5,samostojna,2001,,968.0,120000.0
6150661,Notranjska,Ilirska Bistrica,Ilirska Bistrica,TOPOLC,656.8,samostojna,2001,,3241.0,558280.0
6142464,Notranjska,Ilirska Bistrica,Ilirska Bistrica,"TOPOLC, ILIRSKA BISTRICA",845.0,samostojna,2001,,3615.0,718250.0
6360989,Savinjska,Šmarje pri Jelšah,Rogaška Slatina,TOPOLE,210.0,samostojna,1983,,1431.0,55000.0
6251847,Savinjska,Šmarje pri Jelšah,Rogaška Slatina,"TOPOLE, ZELENI PAS NAD ROGAŠKO SLATINO",280.0,samostojna,1996,,2400.0,210000.0
5987640,Savinjska,Velenje,Šoštanj,"TOPOLŠICA, LOM",50.0,samostojna,2010,2010,6000.0,38000.0
6336829,LJ-okolica,Lj. SZ del (Šiška),Vodice,TOROVO,810.0,samostojna,1996,,7590.0,1990000.0
6267100,LJ-okolica,Lj. SZ del (Šiška),Vodice,"TOROVO, VODICE",810.0,samostojna,1996,,7590.0,1990000.0
6347068,Savinjska,Šentjur,Šentjur,TRATNA OB VOGLAJNI,87.6,samostojna,1938,,504.0,58000.0
6275016,Savinjska,Šentjur,Šentjur,TRATNA OB VOGLAJNI,300.0,samostojna,1992,,6930.0,125000.0
6293178,Savinjska,Šentjur,Šentjur,TRATNA PRI GROBELNEM,132.0,samostojna,1972,1995,2744.0,95000.0
6307012,Savinjska,Šentjur,Šentjur,TRATNA PRI GROBELNEM,249.5,samostojna,2019,,2300.0,75000.0
6352617,Dolenjska,Kočevje,Loški Potok,TRAVA,146.0,samostojna,1845,,400.0,30000.0
6316817,Zasavska,Trbovlje,Trbovlje,TRBOVLJE,148.0,hiša,1920,1983,161.0,75000.0
6290969,Zasavska,Trbovlje,Trbovlje,TRBOVLJE,252.7,samostojna,1989,,1378.0,228770.0
6355618,Zasavska,Trbovlje,Trbovlje,TRBOVLJE,260.7,samostojna,1973,,562.0,155000.0
6321280,Zasavska,Trbovlje,Trbovlje,TRBOVLJE,434.85,samostojna,1987,,1622.0,159000.0
6249272,Zasavska,Trbovlje,Trbovlje,"TRBOVLJE, BEVŠKO",120.0,samostojna,1900,2005,480.0,85000.0
6146458,Zasavska,Trbovlje,Trbovlje,"TRBOVLJE, BEVŠKO",205.0,samostojna,2001,,2993.0,118000.0
6332896,Zasavska,Trbovlje,Trbovlje,"TRBOVLJE, CENTER - ZGORNJI DEL",252.0,samostojna,1971,,524.0,125000.0
6361557,Zasavska,Trbovlje,Trbovlje,"TRBOVLJE, NASELJE INDIVIDUALNIH HIŠ",280.0,samostojna,1958,,1534.0,155800.0
6180689,Zasavska,Trbovlje,Trbovlje,"TRBOVLJE, OBRTNIŠKA CESTA 10",137.0,samostojna,1932,2012,346.0,99500.0
6242368,Pomurska,Murska Sobota,Kuzma,TRDKOVA,70.0,samostojna,1890,,1310.0,10000.0
6349703,Dolenjska,Novo mesto,Žužemberk,TREBČA VAS,140.0,samostojna,2019,,690.0,142000.0
6182371,Dolenjska,Trebnje,Mokronog - Trebelno,TREBELNO,300.0,samostojna,1979,,2300.0,85000.0
6272092,Dolenjska,Trebnje,Mokronog - Trebelno,"TREBELNO, DOLENJE ZABUKOVJE",78.0,samostojna,1920,,9028.0,40000.0
6175659,Posavska,Brežice,Brežice,TREBEŽ,152.1,samostojna,1985,,3675.0,97500.0
5995975,Dolenjska,Trebnje,Trebnje,TREBNJE,120.0,samostojna,1880,2005,565.0,99000.0
6152478,Dolenjska,Trebnje,Trebnje,TREBNJE,120.0,samostojna,1880,2005,445.0,98000.0
6322964,Dolenjska,Trebnje,Trebnje,TREBNJE,270.7,samostojna,2020,2020,440.0,226000.0
6338716,Dolenjska,Trebnje,Trebnje,TREBNJE,302.9,samostojna,1855,,2548.0,277000.0
6373368,Dolenjska,Trebnje,Trebnje,"TREBNJE, GRADIŠČE PRI TREBNJEM",210.0,samostojna,2012,,9500.0,70000.0
6338075,Dolenjska,Trebnje,Trebnje,"TREBNJE, STUDENEC",170.65,dvojček,2020,,242.0,82125.0
6334134,Dolenjska,Trebnje,Trebnje,"TREBNJE, STUDENEC",270.0,samostojna,2008,,440.0,110000.0
6339117,Dolenjska,Trebnje,Trebnje,"TREBNJE, STUDENEC",270.0,samostojna,2008,,434.0,110000.0
6352818,Dolenjska,Trebnje,Trebnje,"TREBNJE, STUDENEC",277.09,samostojna,2020,,402.0,224475.0
6259729,Savinjska,Celje,Celje,TREMERJE,60.0,samostojna,1956,,983.0,48000.0
6363244,S.Primorska,Tolmin,Bovec,TRENTA,150.0,samostojna,1935,,,395000.0
6128512,Podravska,Ormož,Ormož,TRGOVIŠČE,231.0,samostojna,1977,,847.0,105000.0
6320739,Dolenjska,Črnomelj,Črnomelj,TRIBUČE,370.0,samostojna,1999,2017,2223.0,450000.0
6369682,Pomurska,Lendava,Lendava,TRIMLINI,84.0,samostojna,1910,,1677.0,26500.0
6313569,Pomurska,Lendava,Lendava,"TRIMLINI, BLIŽINA LENDAVE",80.0,samostojna,1921,,795.0,29000.0
6371262,Savinjska,Žalec,Braslovče,TRNAVA,120.0,samostojna,1960,2010,650.0,174000.0
6328002,LJ-okolica,Domžale,Lukovica,"TRNJAVA, DESNA STRAN",167.87,dvojček,2020,,250.0,199000.0
6361483,LJ-okolica,Domžale,Lukovica,"TRNJAVA, LEVA STRAN",167.87,dvojček,2020,,276.0,199000.0
6280578,Pomurska,Lendava,Črenšovci,TRNJE,123.7,samostojna,1925,1990,2667.0,32000.0
5374777,Pomurska,Lendava,Črenšovci,TRNJE,248.11,samostojna,2008,,947.0,190000.0
6241013,Savinjska,Laško,Laško,"TRNOV HRIB, LAŠKO - SEDRAŽ",167.8,samostojna,2003,,28953.0,169700.0
6061601,LJ-okolica,Domžale,Lukovica,TRNOVČE,212.0,samostojna,2008,,687.0,115000.0
6292991,Dolenjska,Metlika,Metlika,TRNOVEC,190.0,samostojna,1974,1987,845.0,75000.0
6342040,Savinjska,Mozirje,Rečica ob Savinji,TRNOVEC,205.5,samostojna,1995,,6171.0,139000.0
6363289,Savinjska,Celje,Celje,TRNOVLJE PRI CELJU,130.0,samostojna,2020,,400.0,193815.0
6367225,Savinjska,Celje,Celje,TRNOVLJE PRI CELJU,130.0,samostojna,1986,2003,1343.0,148500.0
6371442,Savinjska,Celje,Celje,TRNOVLJE PRI CELJU,130.0,samostojna,1986,2003,1343.0,148500.0
6068579,Savinjska,Celje,Celje,TRNOVLJE PRI CELJU,190.0,samostojna,1971,2005,2000.0,220000.0
6373127,Savinjska,Celje,Celje,TRNOVLJE PRI CELJU,212.0,samostojna,1931,,2094.0,99990.0
6317358,Savinjska,Laško,Laško,TRNOVO,104.0,samostojna,1807,,4160.0,38000.0
6328942,S.Primorska,Nova Gorica,Nova Gorica,TRNOVO,118.5,samostojna,2010,,3558.0,63000.0
6217895,LJ-mesto,Lj. Vič-Rudnik,Ljubljana,TRNOVO,133.0,samostojna,2018,,405.0,259000.0
6324433,LJ-mesto,Lj. Vič-Rudnik,Ljubljana,TRNOVO,150.0,vrstna,2020,,261.0,585000.0
6324436,LJ-mesto,Lj. Vič-Rudnik,Ljubljana,TRNOVO,150.0,vrstna,2020,,154.1,555000.0
6324465,LJ-mesto,Lj. Vič-Rudnik,Ljubljana,TRNOVO,150.0,vrstna,2020,,174.2,565000.0
6302523,LJ-mesto,Lj. Vič-Rudnik,Ljubljana,TRNOVO,161.54,dvojček,2019,,261.6,720000.0
6302525,LJ-mesto,Lj. Vič-Rudnik,Ljubljana,TRNOVO,161.54,dvojček,2019,,269.8,720000.0
6373149,LJ-mesto,Lj. Vič-Rudnik,Ljubljana,TRNOVO,162.0,vrstna,2020,,,481000.0
6334034,LJ-mesto,Lj. Vič-Rudnik,Ljubljana,TRNOVO,162.1,vrstna,2020,,143.4,481800.0
6334050,LJ-mesto,Lj. Vič-Rudnik,Ljubljana,TRNOVO,162.1,vrstna,2020,,143.5,481800.0
6334075,LJ-mesto,Lj. Vič-Rudnik,Ljubljana,TRNOVO,162.1,vrstna,2020,,143.5,481800.0
6334089,LJ-mesto,Lj. Vič-Rudnik,Ljubljana,TRNOVO,162.1,vrstna,2020,,143.4,481800.0
6334644,LJ-mesto,Lj. Vič-Rudnik,Ljubljana,TRNOVO,162.1,vrstna,2020,,179.0,498225.0
6343154,LJ-mesto,Lj. Vič-Rudnik,Ljubljana,TRNOVO,162.1,vrstna,2020,,179.0,498225.0
6344657,LJ-mesto,Lj. Vič-Rudnik,Ljubljana,TRNOVO,162.1,vrstna,2020,,143.5,481800.0
6345350,LJ-mesto,Lj. Vič-Rudnik,Ljubljana,TRNOVO,162.1,vrstna,2020,,143.4,481800.0
6346132,LJ-mesto,Lj. Vič-Rudnik,Ljubljana,TRNOVO,162.1,vrstna,2020,,143.5,481800.0
6346714,LJ-mesto,Lj. Vič-Rudnik,Ljubljana,TRNOVO,162.1,vrstna,2020,,252.5,525000.0
6347053,LJ-mesto,Lj. Vič-Rudnik,Ljubljana,TRNOVO,162.1,vrstna,2020,,143.4,481800.0
6347989,LJ-mesto,Lj. Vič-Rudnik,Ljubljana,TRNOVO,162.1,vrstna,2020,,143.4,481800.0
6348073,LJ-mesto,Lj. Vič-Rudnik,Ljubljana,TRNOVO,162.1,vrstna,2020,,143.4,481800.0
6348079,LJ-mesto,Lj. Vič-Rudnik,Ljubljana,TRNOVO,162.1,vrstna,2020,,179.0,498255.0
6342645,LJ-mesto,Lj. Vič-Rudnik,Ljubljana,TRNOVO,212.4,samostojna,2000,,750.0,890000.0
6164093,LJ-mesto,Lj. Vič-Rudnik,Ljubljana,TRNOVO,220.0,samostojna,1929,1995,1200.0,1050000.0
6314068,LJ-mesto,Lj. Vič-Rudnik,Ljubljana,TRNOVO,222.4,samostojna,1996,,797.0,890000.0
6373079,LJ-mesto,Lj. Vič-Rudnik,Ljubljana,TRNOVO,236.0,samostojna,1969,2020,804.0,579000.0
6355860,LJ-mesto,Lj. Vič-Rudnik,Ljubljana,TRNOVO,259.0,samostojna,1990,2009,415.0,599000.0
6329874,LJ-mesto,Lj. Vič-Rudnik,Ljubljana,TRNOVO,260.0,samostojna,1990,2009,415.0,599000.0
6287029,LJ-mesto,Lj. Vič-Rudnik,Ljubljana,TRNOVO,324.97,samostojna,2018,,423.0,1400000.0
6363934,LJ-mesto,Lj. Vič-Rudnik,Ljubljana,TRNOVO,329.69,samostojna,2016,,515.0,1055008.0
6333378,LJ-mesto,Lj. Vič-Rudnik,Ljubljana,TRNOVO,484.0,samostojna,1936,2017,743.0,2000000.0
6075189,LJ-mesto,Lj. Vič-Rudnik,Ljubljana,TRNOVO,578.0,samostojna,1943,2006,348.0,695000.0
6359211,LJ-mesto,Lj. Vič-Rudnik,Ljubljana,"TRNOVO, BLIŽINA A HOTELA",359.1,samostojna,1995,2010,401.0,750000.0
6303829,LJ-mesto,Lj. Vič-Rudnik,Ljubljana,"TRNOVO, IZREDNO MIRNA IN TIHA LOKACIJA.",260.0,samostojna,1990,2009,415.0,599000.0
6360236,LJ-mesto,Lj. Vič-Rudnik,Ljubljana,"TRNOVO, KMALU VSELJIVO",162.1,vrstna,2020,,143.3,481800.0
6328541,LJ-mesto,Lj. Vič-Rudnik,Ljubljana,"TRNOVO, NOVO",162.1,vrstna,2020,,252.5,525000.0
6346872,LJ-mesto,Lj. Vič-Rudnik,Ljubljana,"TRNOVO, TRNOVSKO PREDMESTJE",212.55,dvojček,2020,,450.0,539000.0
6363514,Podravska,Ptuj,Trnovska vas,TRNOVSKA VAS,100.0,samostojna,1985,,983.0,55000.0
6355878,LJ-okolica,Domžale,Lukovica,TROJANE,150.6,dvojček,1965,,,149990.0
6371694,LJ-okolica,Domžale,Lukovica,TROJANE,150.6,dvojček,1965,,,149000.0
6123765,LJ-okolica,Domžale,Lukovica,"TROJANE, OB REGIONALNI CESTI LJ - CE",402.0,samostojna,1717,2000,12514.0,330000.0
6361736,LJ-okolica,Domžale,Lukovica,"TROJANE, OKOLICA IZLAKE",200.0,samostojna,1990,,783.0,179000.0
6373970,J. Primorska,Koper,Koper,TRSEK,122.0,vrstna,1900,,160.0,30000.0
6322488,Gorenjska,Kranj,Kranj,TRSTENIK,345.0,samostojna,2000,,1144.0,369000.0
6355478,Posavska,Sevnica,Sevnica,TRŠČINA,270.0,samostojna,1993,,3193.0,175000.0
6368026,Posavska,Krško,Krško,TRŠKA GORA,247.5,samostojna,1960,,4799.0,120000.0
6107493,Dolenjska,Novo mesto,Novo mesto,"TRŠKA GORA, GOLUŠNIK",184.0,samostojna,2013,,15969.0,110000.0
6279316,J. Primorska,Koper,Koper,TRUŠKE,111.1,dvojček,1950,,1299.0,165000.0
6350336,LJ-okolica,Domžale,Trzin,TRZIN,172.9,samostojna,2018,,401.0,460000.0
6356045,LJ-okolica,Domžale,Trzin,TRZIN,172.9,samostojna,2018,,461.0,460000.0
6364215,LJ-okolica,Domžale,Trzin,TRZIN,180.0,dvojček,1976,,,240000.0
6288932,LJ-okolica,Domžale,Trzin,TRZIN,248.0,vrstna,1992,,490.0,330000.0
6338869,LJ-okolica,Domžale,Trzin,TRZIN,300.0,samostojna,2005,,444.0,479000.0
6150901,LJ-okolica,Domžale,Trzin,TRZIN,320.0,samostojna,1986,,776.0,475000.0
6269896,LJ-okolica,Domžale,Trzin,TRZIN,322.0,samostojna,1989,,776.0,489000.0
6333859,LJ-okolica,Domžale,Trzin,TRZIN,323.8,samostojna,1989,,776.0,469000.0
6238104,LJ-okolica,Domžale,Trzin,TRZIN,330.0,samostojna,1989,,776.0,475000.0
6368699,LJ-okolica,Domžale,Trzin,TRZIN,381.4,samostojna,1980,2014,395.0,490000.0
6357538,LJ-okolica,Domžale,Trzin,TRZIN,897.0,samostojna,2001,,1500.0,1040000.0
6312741,LJ-okolica,Domžale,Trzin,"TRZIN, 1A LOKACIJA S POGLEDI",114.0,samostojna,2013,,715.0,320000.0
6312392,Gorenjska,Tržič,Tržič,TRŽIČ,130.0,dvojček,2011,,230.0,239000.0
6060867,Gorenjska,Tržič,Tržič,TRŽIČ,140.0,dvojček,2014,,218.0,225000.0
6234114,Gorenjska,Tržič,Tržič,TRŽIČ,140.0,dvojček,2013,,250.0,138000.0
6370124,Gorenjska,Tržič,Tržič,TRŽIČ,151.9,dvojček,2016,,202.0,225000.0
6366460,Gorenjska,Tržič,Tržič,TRŽIČ,231.0,samostojna,2007,,500.0,239000.0
6308017,Gorenjska,Tržič,Tržič,TRŽIČ,248.8,samostojna,1800,1974,428.0,139000.0
6317691,Gorenjska,Tržič,Tržič,TRŽIČ,291.9,samostojna,1994,2012,961.0,328000.0
6186794,Gorenjska,Tržič,Tržič,TRŽIČ,856.0,samostojna,1999,,18768.0,1850000.0
6207415,Gorenjska,Tržič,Tržič,TRŽIČ,856.0,samostojna,1999,,18768.0,1700000.0
6300666,Gorenjska,Tržič,Tržič,"TRŽIČ, LOM POD STORŽIČEM",136.0,samostojna,1930,1985,59.0,125000.0
6310428,Gorenjska,Tržič,Tržič,"TRŽIČ, MESTNO JEDRO",194.0,samostojna,1820,,259.0,99000.0
6312395,Gorenjska,Tržič,Tržič,"TRŽIČ, NASELJE ZALI ROVT",130.0,dvojček,2016,,,225000.0
6364813,Gorenjska,Tržič,Tržič,"TRŽIČ, VADIČE",105.0,dvojček,2020,,300.0,86000.0
6361565,Gorenjska,Tržič,Tržič,"TRŽIČ, ZALI ROVT",151.9,dvojček,2016,,296.0,130000.0
6283769,Savinjska,Šmarje pri Jelšah,Rogaška Slatina,TRŽIŠČE,200.0,samostojna,1953,2011,1456.0,250000.0
6277594,J. Primorska,Sežana,Hrpelje - Kozina,TUBLJE PRI HRPELJAH,372.5,samostojna,1917,,2162.0,235000.0
5998345,J. Primorska,Koper,Koper,"TULJAKI, CENTER VASICE",108.6,vrstna,1950,,232.0,85000.0
6222721,Gorenjska,Kranj,Preddvor,TUPALIČE,335.3,samostojna,1900,1970,2280.0,150000.0
6352421,LJ-okolica,"Lj. J&Z del (Vič, Rudnik)",Velike Lašče,TURJAK,280.0,dvojček,2016,,529.0,130000.0
6349427,Zasavska,Hrastnik,Hrastnik,TURJE,470.0,dvostanovanjska,1985,2006,1440.0,279000.0
6222128,Pomurska,Lendava,Turnišče,TURNIŠČE,125.0,samostojna,1922,2020,552.0,69999.0
6347664,Pomurska,Lendava,Turnišče,TURNIŠČE,220.0,samostojna,1963,2018,847.0,90000.0
6353675,Savinjska,Laško,Laško,UDMAT,118.0,samostojna,1974,,18000.0,113000.0
6353777,Gorenjska,Radovljica,Bohinj,"UKANC, BOHINJ",98.5,samostojna,1963,2003,725.0,385000.0
6366760,Gorenjska,Radovljica,Bohinj,"UKANC, SMUČIŠČE VOGEL",412.0,samostojna,1954,2008,206.0,600000.0
6372027,Notranjska,Cerknica,Cerknica,UNEC,240.0,samostojna,2008,,639.0,350000.0
6325172,Notranjska,Cerknica,Cerknica,"UNEC, NASELJE HRIBCE",157.0,dvojček,2008,,423.0,249000.0
6215152,Dolenjska,Novo mesto,Novo mesto,URŠNA SELA,310.0,samostojna,1850,1955,10974.0,50000.0
5969909,S.Primorska,Ajdovščina,Ajdovščina,USTJE,200.0,vrstna,1700,,672.0,45000.0
6352082,LJ-okolica,Lj. SZ del (Šiška),Vodice,UTIK,118.0,samostojna,1973,,1170.0,230000.0
6245873,J. Primorska,Sežana,Sežana,UTOVLJE,115.0,samostojna,1805,,72.0,69000.0
6213957,LJ-okolica,Litija,Litija,VAČE,43.0,dvostanovanjska,2016,,10.0,25000.0
6349885,LJ-okolica,Litija,Litija,VAČE,150.0,samostojna,2021,,620.0,220000.0
6346052,Pomurska,Murska Sobota,Puconci,VADARCI,289.0,samostojna,1990,,3757.0,88000.0
6351668,Pomurska,Murska Sobota,Tišina,VANČA VAS,246.2,dvostanovanjska,1971,2012,1427.0,129900.0
6279897,Pomurska,Murska Sobota,Puconci,VANEČA,136.5,samostojna,1995,,2204.0,84000.0
6200083,Pomurska,Murska Sobota,Puconci,VANEČA,225.6,samostojna,2011,,5006.0,178900.0
6286855,J. Primorska,Koper,Koper,VANGANEL,110.0,vrstna,1930,,1042.0,215000.0
6177907,J. Primorska,Koper,Koper,"VANGANEL, ZASELEK GUCI",130.0,vrstna,1922,1986,10586.0,279000.0
6311946,J. Primorska,Sežana,Divača,VAREJE,235.0,hiša,1988,,2417.0,144000.0
6243686,Savinjska,Mozirje,Rečica ob Savinji,VARPOLJE,97.0,samostojna,1988,,418.0,120000.0
6329115,Savinjska,Mozirje,Rečica ob Savinji,VARPOLJE,147.0,hiša,2010,,4000.0,160000.0
6210017,Savinjska,Mozirje,Rečica ob Savinji,"VARPOLJE, REČICA OB SAVINJI",160.0,samostojna,1979,,666.0,110000.0
6350955,Dolenjska,Kočevje,Kostel,"VAS, V BLIŽINI REKE KOLPE",45.0,samostojna,1961,2006,330.0,39000.0
6289930,LJ-okolica,Lj. SZ del (Šiška),Medvode,VAŠE,200.0,samostojna,1969,2005,321.0,260000.0
6242216,LJ-okolica,Lj. SZ del (Šiška),Medvode,"VAŠE, OKOLICA",205.0,vrstna,2005,2017,220.0,290000.0
6174531,Dolenjska,Novo mesto,Straža,VAVTA VAS,110.0,samostojna,1904,,606.0,40000.0
6373578,Savinjska,Velenje,Velenje,VELENJE,173.0,samostojna,1982,,678.0,169000.0
6373250,Savinjska,Velenje,Velenje,VELENJE,223.2,samostojna,1983,,1304.0,179000.0
6147740,Savinjska,Velenje,Velenje,VELENJE,460.0,samostojna,2002,2017,2425.0,320000.0
6368395,Savinjska,Velenje,Velenje,VELENJE,540.0,samostojna,1990,,5863.0,300000.0
6328901,Savinjska,Velenje,Velenje,VELENJE,600.0,hiša,2009,,565.0,380000.0
6259629,Savinjska,Velenje,Velenje,"VELENJE, CESTA X",63.0,samostojna,2002,,730.0,82000.0
6366995,Savinjska,Velenje,Velenje,"VELENJE, GORIŠKA",204.4,vrstna,2021,,377.0,279000.0
6368919,Savinjska,Velenje,Velenje,"VELENJE, GORIŠKA",204.4,vrstna,2020,,377.0,229950.0
6368922,Savinjska,Velenje,Velenje,"VELENJE, GORIŠKA",219.6,vrstna,2020,,514.0,240900.0
6368924,Savinjska,Velenje,Velenje,"VELENJE, GORIŠKA",219.6,samostojna,2020,,548.0,246400.0
6366997,Savinjska,Velenje,Velenje,"VELENJE, GORIŠKA CESTA",219.6,vrstna,2021,,514.0,290000.0
6366998,Savinjska,Velenje,Velenje,"VELENJE, GORIŠKA CESTA",219.6,samostojna,2021,,548.0,298000.0
6209563,Savinjska,Velenje,Velenje,"VELENJE, KONOVO",320.4,samostojna,1994,,1670.0,250000.0
6294764,Savinjska,Velenje,Velenje,"VELENJE, KONOVO",320.4,samostojna,1994,2012,1670.0,250000.0
6327703,Savinjska,Velenje,Velenje,"VELENJE, KS ŠMARTNO",240.0,samostojna,1967,,1000.0,319000.0
6347184,Savinjska,Velenje,Velenje,"VELENJE, LJUBLJANSKA 15B",600.0,dvostanovanjska,2009,,500.0,379800.0
6222060,Savinjska,Velenje,Velenje,"VELENJE, PESJE",520.0,hiša,1990,,1016.0,420000.0
